Dataset	Bait	Gene	IsInteractor	Chr	PosStart	PosEnd
SHANK3	SHANK3	SNRPD3	FALSE	22	24951471	25005947
SHANK3	SHANK3	NRCAM	FALSE	7	107788068	108097161
SHANK3	SHANK3	TNXB	FALSE	6	32085376	32161818
SHANK3	SHANK3	PLIN4	FALSE	19	4502204	4517716
SHANK3	SHANK3	CLCN4	FALSE	X	10125024	10205700
SHANK3	SHANK3	OGT	FALSE	X	70752933	70795747
SHANK3	SHANK3	RPS7	FALSE	2	3622795	3628509
SHANK3	SHANK3	TUBA1B	FALSE	12	49521565	49525180
SHANK3	SHANK3	THYN1	FALSE	11	134118173	134123264
SHANK3	SHANK3	LRCH2	FALSE	X	114347092	114470542
SHANK3	SHANK3	CTSD	FALSE	11	1773982	1785222
SHANK3	SHANK3	VCL	FALSE	10	75757872	75879918
SHANK3	SHANK3	RAI14	FALSE	5	34656342	34832732
SHANK3	SHANK3	EDIL3	FALSE	5	83236373	83680611
SHANK3	SHANK3	DYNLL2	FALSE	17	56160776	56172897
SHANK3	SHANK3	SSBP1	FALSE	7	141444129	141493730
SHANK3	SHANK3	PRPF3	FALSE	1	151007891	151039610
SHANK3	SHANK3	PAFAH1B3	FALSE	19	42801185	42807698
SHANK3	SHANK3	MRPS18B	FALSE	6	30575335	30584021
SHANK3	SHANK3	PSD2	FALSE	5	139175406	139224051
SHANK3	SHANK3	RIN2	FALSE	20	19867165	19983101
SHANK3	SHANK3	HOXD4	FALSE	2	177015950	177017954
SHANK3	SHANK3	DLGAP4	FALSE	20	34894258	35116559
SHANK3	SHANK3	GLB1L3	FALSE	11	134144139	134189458
SHANK3	SHANK3	SF3A1	FALSE	22	30727977	30752936
SHANK3	SHANK3	CACNA1B	FALSE	9	140772241	141019076
SHANK3	SHANK3	LRRC69	FALSE	8	92114060	92231464
SHANK3	SHANK3	FAM98A	FALSE	2	33808725	33824449
SHANK3	SHANK3	SPECC1L	FALSE	22	24666786	24813708
SHANK3	SHANK3	VPS53	FALSE	17	411908	624957
SHANK3	SHANK3	SSX2IP	FALSE	1	85109390	85156486
SHANK3	SHANK3	CPSF2	FALSE	14	92588281	92630755
SHANK3	SHANK3	ZNF326	FALSE	1	90460671	90501090
SHANK3	SHANK3	KCND2	FALSE	7	119913722	120390385
SHANK3	SHANK3	SLC22A1	FALSE	6	160542821	160579750
SHANK3	SHANK3	RPN1	FALSE	3	128338817	128399918
SHANK3	SHANK3	SYDE2	FALSE	1	85622556	85666729
SHANK3	SHANK3	KDM1A	FALSE	1	23345941	23410182
SHANK3	SHANK3	ASS1	FALSE	9	133320316	133376661
SHANK3	SHANK3	INA	FALSE	10	105036920	105050108
SHANK3	SHANK3	RCBTB1	FALSE	13	50106082	50159719
SHANK3	SHANK3	IDH3A	FALSE	15	78423840	78464291
SHANK3	SHANK3	LARGE1	FALSE	22	33558212	34318829
SHANK3	SHANK3	SCD5	FALSE	4	83550692	83720010
SHANK3	SHANK3	AP2A2	FALSE	11	924894	1012239
SHANK3	SHANK3	CCDC88A	FALSE	2	55514978	55647057
SHANK3	SHANK3	DAB2IP	FALSE	9	124329336	124547809
SHANK3	SHANK3	DVL1P1	FALSE	1	1270656	1284798
SHANK3	SHANK3	PHB2	FALSE	12	7074490	7079988
SHANK3	SHANK3	KCNMA1	FALSE	10	78629359	79398353
SHANK3	SHANK3	BCL7A	FALSE	12	122457328	122499948
SHANK3	SHANK3	MRPS9	FALSE	2	105654441	105716418
SHANK3	SHANK3	TLK1	FALSE	2	171847333	172087824
SHANK3	SHANK3	SYNRG	FALSE	17	35874900	35969544
SHANK3	SHANK3	VDAC2	FALSE	10	76969912	76991206
SHANK3	SHANK3	TULP4	FALSE	6	158733692	158932860
SHANK3	SHANK3	CAMK2B	FALSE	7	44256749	44374176
SHANK3	SHANK3	FBXL15	FALSE	10	104178946	104182893
SHANK3	SHANK3	LACTB	FALSE	15	63413999	63434260
SHANK3	SHANK3	LARP4B	FALSE	10	855484	977564
SHANK3	SHANK3	XPNPEP1	FALSE	10	111624524	111683311
SHANK3	SHANK3	TMOD2	FALSE	15	52043758	52108565
SHANK3	SHANK3	NEMF	FALSE	14	50249997	50319921
SHANK3	SHANK3	NEK9	FALSE	14	75548822	75594047
SHANK3	SHANK3	NEFH	FALSE	22	29876219	29887379
SHANK3	SHANK3	COPA	FALSE	1	160259063	160313190
SHANK3	SHANK3	DPF2	FALSE	11	65101225	65120720
SHANK3	SHANK3	ATP5J2	FALSE	7	99046098	99063954
SHANK3	SHANK3	LIFR	FALSE	5	38475065	38608456
SHANK3	SHANK3	CPSF7	FALSE	11	61170121	61197503
SHANK3	SHANK3	C4B	FALSE	6	31964725	31979014
SHANK3	SHANK3	ALDOA	FALSE	16	30064411	30081778
SHANK3	SHANK3	PRB2	FALSE	12	11544476	11653975
SHANK3	SHANK3	WTAP	FALSE	6	160146617	160177351
SHANK3	SHANK3	AJAP1	FALSE	1	4714792	4852594
SHANK3	SHANK3	TP63	FALSE	3	189349205	189615068
SHANK3	SHANK3	H3F3A	FALSE	1	226249552	226259702
SHANK3	SHANK3	ZMYM3	FALSE	X	70459474	70474996
SHANK3	SHANK3	FAM120A	FALSE	9	96214004	96328397
SHANK3	SHANK3	CIRBP	FALSE	19	1259384	1274879
SHANK3	SHANK3	CHD9	FALSE	16	53088945	53363062
SHANK3	SHANK3	CTNND1	FALSE	11	57520715	57587018
SHANK3	SHANK3	DHX9	FALSE	1	182808504	182856886
SHANK3	SHANK3	IGSF3	FALSE	1	117117031	117210375
SHANK3	SHANK3	AP3D1	FALSE	19	2100988	2164464
SHANK3	SHANK3	LAMB1	FALSE	7	107564244	107643700
SHANK3	SHANK3	DARS	FALSE	2	136664247	136743670
SHANK3	SHANK3	CAPZA1	FALSE	1	113161795	113214241
SHANK3	SHANK3	SYT7	FALSE	11	61282785	61348620
SHANK3	SHANK3	KRT87P	FALSE	12	52644250	52652651
SHANK3	SHANK3	PSG6	FALSE	19	43406231	43423715
SHANK3	SHANK3	SLC22A8	FALSE	11	62756626	62783311
SHANK3	SHANK3	ACTG1	FALSE	17	79476997	79490873
SHANK3	SHANK3	RPS25	FALSE	11	118886422	118889401
SHANK3	SHANK3	RPL19	FALSE	17	37356536	37360980
SHANK3	SHANK3	PPP1CA	FALSE	11	67165654	67188654
SHANK3	SHANK3	RP9	FALSE	7	33134409	33149013
SHANK3	SHANK3	IGFBP5	FALSE	2	217536828	217560248
SHANK3	SHANK3	LARP4	FALSE	12	50786166	50873787
SHANK3	SHANK3	IGKV1D-39	FALSE	2	89901292	89901791
SHANK3	SHANK3	FUS	FALSE	16	31191431	31203127
SHANK3	SHANK3	MRPL22	FALSE	5	154320630	154348971
SHANK3	SHANK3	IWS1	FALSE	2	128193783	128284462
SHANK3	SHANK3	GPR155	FALSE	2	175296966	175351822
SHANK3	SHANK3	WDR77	FALSE	1	111982512	111991998
SHANK3	SHANK3	TMEM159	FALSE	16	21169698	21191937
SHANK3	SHANK3	PFKFB2	FALSE	1	207222801	207254369
SHANK3	SHANK3	DNM3	FALSE	1	171810621	172387606
SHANK3	SHANK3	IK	FALSE	5	140026643	140042064
SHANK3	SHANK3	DSC1	FALSE	18	28709199	28742819
SHANK3	SHANK3	VDAC1	FALSE	5	133307606	133340824
SHANK3	SHANK3	SLC1A7	FALSE	1	53552855	53608289
SHANK3	SHANK3	SRSF5	FALSE	14	70193617	70238722
SHANK3	SHANK3	MED16	FALSE	19	867962	893218
SHANK3	SHANK3	MICU1	FALSE	10	74127098	74385899
SHANK3	SHANK3	GALNT15	FALSE	3	16216156	16273499
SHANK3	SHANK3	MANBA	FALSE	4	103552660	103682151
SHANK3	SHANK3	ARPC4	FALSE	3	9834179	9849410
SHANK3	SHANK3	ZNF695	FALSE	1	247108849	247171395
SHANK3	SHANK3	HLA-C	FALSE	6	31236526	31239907
SHANK3	SHANK3	HCK	FALSE	20	30639991	30689659
SHANK3	SHANK3	TCP1	FALSE	6	160199530	160210781
SHANK3	SHANK3	NKX2-5	FALSE	5	172659112	172662360
SHANK3	SHANK3	LZIC	FALSE	1	9982173	10003465
SHANK3	SHANK3	KHDRBS1	FALSE	1	32479430	32526451
SHANK3	SHANK3	PRPF19	FALSE	11	60658202	60674060
SHANK3	SHANK3	ACOT7	FALSE	1	6324329	6454451
SHANK3	SHANK3	RPS4Y1	FALSE	Y	2709527	2800041
SHANK3	SHANK3	IGKV1D-33	FALSE	2	89952792	89953355
SHANK3	SHANK3	HCN4	FALSE	15	73612200	73661605
SHANK3	SHANK3	EIF5A	FALSE	17	7210318	7215774
SHANK3	SHANK3	INTS8	FALSE	8	95825539	95893974
SHANK3	SHANK3	KCNH1	FALSE	1	210856555	211307457
SHANK3	SHANK3	PRPH	FALSE	12	49687035	49692465
SHANK3	SHANK3	TAB2	FALSE	6	149539777	149732749
SHANK3	SHANK3	NSUN4	FALSE	1	46805849	46830824
SHANK3	SHANK3	TRIOBP	FALSE	22	38093011	38172563
SHANK3	SHANK3	DDX39A	FALSE	19	14519631	14530192
SHANK3	SHANK3	RCOR3	FALSE	1	211431719	211489727
SHANK3	SHANK3	MYEF2	FALSE	15	48431625	48470714
SHANK3	SHANK3	MFAP1	FALSE	15	44096690	44117000
SHANK3	SHANK3	RTRAF	FALSE	14	52456232	52477412
SHANK3	SHANK3	KRT4	FALSE	12	53200333	53208335
SHANK3	SHANK3	SPATA2	FALSE	20	48519928	48532080
SHANK3	SHANK3	CCDC65	FALSE	12	49297893	49325623
SHANK3	SHANK3	RARA	FALSE	17	38465444	38513094
SHANK3	SHANK3	SF3B3	FALSE	16	70557691	70608820
SHANK3	SHANK3	SEPT7	FALSE	7	35840542	35944917
SHANK3	SHANK3	EMD	FALSE	X	153547665	153549991
SHANK3	SHANK3	MTMR2	FALSE	11	95566046	95658479
SHANK3	SHANK3	RPS27L	FALSE	15	63418071	63450220
SHANK3	SHANK3	RPL28	FALSE	19	55896713	55914612
SHANK3	SHANK3	MED20	FALSE	6	41873092	41888877
SHANK3	SHANK3	KRT6C	FALSE	12	52862300	52867569
SHANK3	SHANK3	TRIM46	FALSE	1	155145873	155157447
SHANK3	SHANK3	NCBP3	FALSE	17	3705452	3749540
SHANK3	SHANK3	HSPH1	FALSE	13	31710762	31736525
SHANK3	SHANK3	COPRS	FALSE	17	30178883	30186356
SHANK3	SHANK3	CAPRIN1	FALSE	11	34073230	34122703
SHANK3	SHANK3	EIF3J	FALSE	15	44829255	44855227
SHANK3	SHANK3	ATP5PO	FALSE	21	35275757	35288118
SHANK3	SHANK3	TRMT5	FALSE	14	61438169	61448076
SHANK3	SHANK3	TXNRD1	FALSE	12	104609557	104744061
SHANK3	SHANK3	WDR13	FALSE	X	48449441	48464592
SHANK3	SHANK3	TRPC5	FALSE	X	111017543	111326004
SHANK3	SHANK3	DCAF7	FALSE	17	61627822	61671639
SHANK3	SHANK3	RPS12	FALSE	6	133135580	133138703
SHANK3	SHANK3	RPL14	FALSE	3	40498783	40503861
SHANK3	SHANK3	STKLD1	FALSE	9	136243117	136271220
SHANK3	SHANK3	MTCH1	FALSE	6	36935917	36954074
SHANK3	SHANK3	MCCC2	FALSE	5	70098418	70169834
SHANK3	SHANK3	THRAP3	FALSE	1	36690017	36770958
SHANK3	SHANK3	RPS14	FALSE	5	149822753	149829319
SHANK3	SHANK3	ATXN2	FALSE	12	111890018	112037480
SHANK3	SHANK3	ENAH	FALSE	1	225674537	225840844
SHANK3	SHANK3	ISLR2	FALSE	15	74392652	74430881
SHANK3	SHANK3	DIP2B	FALSE	12	50898768	51142450
SHANK3	SHANK3	SNRPD1	FALSE	18	19192228	19210417
SHANK3	SHANK3	CNN3	FALSE	1	95362507	95392834
SHANK3	SHANK3	MATR3	FALSE	5	138609441	138667360
SHANK3	SHANK3	STATH	FALSE	4	70861647	70868287
SHANK3	SHANK3	HSPD1	FALSE	2	198351305	198381461
SHANK3	SHANK3	OPA1	FALSE	3	193310933	193415612
SHANK3	SHANK3	KARS	FALSE	16	75661622	75682541
SHANK3	SHANK3	KRT36	FALSE	17	39642388	39648798
SHANK3	SHANK3	MED24	FALSE	17	38175350	38217468
SHANK3	SHANK3	ZC3HAV1	FALSE	7	138728266	138794465
SHANK3	SHANK3	PKP1	FALSE	1	201252580	201302121
SHANK3	SHANK3	RPS13	FALSE	11	17095936	17099334
SHANK3	SHANK3	MAP4K4	FALSE	2	102313312	102511149
SHANK3	SHANK3	G3BP2	FALSE	4	76567966	76649709
SHANK3	SHANK3	COL1A1	FALSE	17	48260650	48278993
SHANK3	SHANK3	PCCA	FALSE	13	100741269	101182686
SHANK3	SHANK3	PLEKHH2	FALSE	2	43864412	43995126
SHANK3	SHANK3	DHX29	FALSE	5	54552073	54603550
SHANK3	SHANK3	SGPL1	FALSE	10	72575717	72640930
SHANK3	SHANK3	LSM3	FALSE	3	14219858	14242619
SHANK3	SHANK3	NSF	FALSE	17	44668035	44834830
SHANK3	SHANK3	SBSN	FALSE	19	36014269	36019253
SHANK3	SHANK3	DSP	FALSE	6	7541808	7586950
SHANK3	SHANK3	EPB41L3	FALSE	18	5392383	5630699
SHANK3	SHANK3	LSM14B	FALSE	20	60697517	60710434
SHANK3	SHANK3	HBA1	FALSE	16	226679	227521
SHANK3	SHANK3	PGAM5	FALSE	12	133287405	133299228
SHANK3	SHANK3	CALML4	FALSE	15	68483043	68498417
SHANK3	SHANK3	MAP3K7	FALSE	6	91223292	91296764
SHANK3	SHANK3	CKAP4	FALSE	12	106631655	106698057
SHANK3	SHANK3	ATP6V1C1	FALSE	8	104033291	104085279
SHANK3	SHANK3	UCHL1	FALSE	4	41258430	41270472
SHANK3	SHANK3	TGFBI	FALSE	5	135364584	135399507
SHANK3	SHANK3	TPD52	FALSE	8	80870571	81143467
SHANK3	SHANK3	GRSF1	FALSE	4	71681499	71705662
SHANK3	SHANK3	PCDHA4	FALSE	5	140186659	140391929
SHANK3	SHANK3	CASS4	FALSE	20	54987168	55034396
SHANK3	SHANK3	C2CD6	FALSE	2	202352144	202483901
SHANK3	SHANK3	DYNC1I1	FALSE	7	95401866	95739634
SHANK3	SHANK3	CAMSAP2	FALSE	1	200708686	200829832
SHANK3	SHANK3	MMP13	FALSE	11	102813725	102826464
SHANK3	SHANK3	WDR37	FALSE	10	1095478	1178237
SHANK3	SHANK3	CCT7	FALSE	2	73460548	73480149
SHANK3	SHANK3	WASF1	FALSE	6	110421022	110501207
SHANK3	SHANK3	SMARCB1	FALSE	22	24129150	24176703
SHANK3	SHANK3	RPL22	FALSE	1	6241329	6269449
SHANK3	SHANK3	ALYREF	FALSE	17	79845713	79849462
SHANK3	SHANK3	SMARCD1	FALSE	12	50478755	50494495
SHANK3	SHANK3	ANKRD26	FALSE	10	27280843	27389421
SHANK3	SHANK3	FIBP	FALSE	11	65651212	65656010
SHANK3	SHANK3	MAP1LC3B	FALSE	16	87417601	87438385
SHANK3	SHANK3	CDC42BPB	FALSE	14	103398716	103523799
SHANK3	SHANK3	NHSL2	FALSE	X	71130938	71363424
SHANK3	SHANK3	RPS10	FALSE	6	34385231	34393902
SHANK3	SHANK3	SPRR1B	FALSE	1	153003678	153005376
SHANK3	SHANK3	KANSL3	FALSE	2	97258907	97308524
SHANK3	SHANK3	WDR11	FALSE	10	122610687	122669036
SHANK3	SHANK3	MMTAG2	FALSE	1	228288427	228293112
SHANK3	SHANK3	CUL4B	FALSE	X	119658464	119709649
SHANK3	SHANK3	KRT33A	FALSE	17	39502344	39507064
SHANK3	SHANK3	CCT8	FALSE	21	30428126	30446118
SHANK3	SHANK3	THSD7A	FALSE	7	11409984	11871824
SHANK3	SHANK3	RPS4X	FALSE	X	71475529	71497150
SHANK3	SHANK3	AP2M1	FALSE	3	183892477	183901879
SHANK3	SHANK3	KRT27	FALSE	17	38933060	38938786
SHANK3	SHANK3	CSNK1E	FALSE	22	38686697	38794527
SHANK3	SHANK3	RBFOX2	FALSE	22	36134783	36424473
SHANK3	SHANK3	CPEB4	FALSE	5	173315283	173388979
SHANK3	SHANK3	ANKRD35	FALSE	1	146552975	146572260
SHANK3	SHANK3	WDR12	FALSE	2	203739505	203879521
SHANK3	SHANK3	SLC1A1	FALSE	9	4490444	4587469
SHANK3	SHANK3	RAB10	FALSE	2	26256976	26360323
SHANK3	SHANK3	HNRNPC	FALSE	14	21677295	21737653
SHANK3	SHANK3	MED30	FALSE	8	118532952	118552501
SHANK3	SHANK3	PNMA2	FALSE	8	26362202	26371608
SHANK3	SHANK3	SMARCE1	FALSE	17	38781214	38804760
SHANK3	SHANK3	PES1	FALSE	22	30972612	31003070
SHANK3	SHANK3	FAM117B	FALSE	2	203499901	203634480
SHANK3	SHANK3	LANCL1	FALSE	2	211295973	211342376
SHANK3	SHANK3	MED8	FALSE	1	43849588	43855479
SHANK3	SHANK3	ACTA1	FALSE	1	229566992	229569845
SHANK3	SHANK3	KHSRP	FALSE	19	6413359	6424805
SHANK3	SHANK3	RAN	FALSE	12	131356424	131362223
SHANK3	SHANK3	AKAP12	FALSE	6	151561134	151679692
SHANK3	SHANK3	MED7	FALSE	5	156564423	156586030
SHANK3	SHANK3	HIST1H3A	FALSE	6	26020718	26021186
SHANK3	SHANK3	EFR3B	FALSE	2	25264999	25378243
SHANK3	SHANK3	AMY2B	FALSE	1	104096437	104122156
SHANK3	SHANK3	PPFIA2	FALSE	12	81652045	82153332
SHANK3	SHANK3	SREK1	FALSE	5	65435799	65479443
SHANK3	SHANK3	KRT2	FALSE	12	53038342	53045948
SHANK3	SHANK3	DYNC1LI2	FALSE	16	66754796	66785701
SHANK3	SHANK3	SCN3A	FALSE	2	165944032	166060577
SHANK3	SHANK3	SRPK2	FALSE	7	104751151	105039755
SHANK3	SHANK3	MSL1	FALSE	17	38278551	38293042
SHANK3	SHANK3	STRBP	FALSE	9	125871779	126030855
SHANK3	SHANK3	COL9A2	FALSE	1	40766159	40783488
SHANK3	SHANK3	MED28	FALSE	4	17616254	17635728
SHANK3	SHANK3	CCT4	FALSE	2	62095224	62115939
SHANK3	SHANK3	RNASEH2C	FALSE	11	65482367	65488418
SHANK3	SHANK3	MTMR1	FALSE	X	149774684	149846825
SHANK3	SHANK3	FNBP1L	FALSE	1	93913688	94020218
SHANK3	SHANK3	GLCCI1	FALSE	7	8008425	8133902
SHANK3	SHANK3	RAP1GDS1	FALSE	4	99182535	99365012
SHANK3	SHANK3	NONO	FALSE	X	70503042	70521018
SHANK3	SHANK3	CTPS1	FALSE	1	41445007	41478235
SHANK3	SHANK3	KRT82	FALSE	12	52787715	52800139
SHANK3	SHANK3	ZNF207	FALSE	17	30677136	30708905
SHANK3	SHANK3	ARHGEF7	FALSE	13	111766906	111958084
SHANK3	SHANK3	ZFP90	FALSE	16	68563993	68609975
SHANK3	SHANK3	LARP6	FALSE	15	71123863	71146498
SHANK3	SHANK3	SCAF4	FALSE	21	33043346	33104388
SHANK3	SHANK3	HCN1	FALSE	5	45259349	45696253
SHANK3	SHANK3	DDX41	FALSE	5	176938578	176944470
SHANK3	SHANK3	FAM171A2	FALSE	17	42430583	42441243
SHANK3	SHANK3	DUSP14	FALSE	17	35849937	35873603
SHANK3	SHANK3	DDX3X	FALSE	X	41192651	41223725
SHANK3	SHANK3	AGAP3	FALSE	7	150782918	150841523
SHANK3	SHANK3	DHX35	FALSE	20	37590942	37668366
SHANK3	SHANK3	FRMPD3	FALSE	X	106765680	106848481
SHANK3	SHANK3	SRRM2	FALSE	16	2802330	2822539
SHANK3	SHANK3	PYGB	FALSE	20	25228705	25278650
SHANK3	SHANK3	MXD3	FALSE	5	176728462	176739758
SHANK3	SHANK3	HSPA8	FALSE	11	122928197	122933938
SHANK3	SHANK3	SRP14	FALSE	15	40327940	40331389
SHANK3	SHANK3	UQCRC2	FALSE	16	21963981	21994981
SHANK3	SHANK3	CORO1C	FALSE	12	109038885	109125372
SHANK3	SHANK3	ANKLE2	FALSE	12	133302254	133338474
SHANK3	SHANK3	EIF2S2	FALSE	20	32676104	32700138
SHANK3	SHANK3	KRT31	FALSE	17	39557276	39561144
SHANK3	SHANK3	EIF1AY	FALSE	Y	22737611	22755040
SHANK3	SHANK3	ZNFX1	FALSE	20	47854483	47894963
SHANK3	SHANK3	TRIM3	FALSE	11	6469843	6495689
SHANK3	SHANK3	CDC5L	FALSE	6	44355262	44418163
SHANK3	SHANK3	ATP5F1A	FALSE	18	43660214	43684300
SHANK3	SHANK3	MARK1	FALSE	1	220701568	220837803
SHANK3	SHANK3	GYS1	FALSE	19	49471382	49496567
SHANK3	SHANK3	LRCH1	FALSE	13	47127303	47327175
SHANK3	SHANK3	ATP5F1C	FALSE	10	7830110	7849778
SHANK3	SHANK3	EML4	FALSE	2	42396490	42559688
SHANK3	SHANK3	ARF1	FALSE	1	228270361	228286912
SHANK3	SHANK3	YIPF1	FALSE	1	54317392	54356407
SHANK3	SHANK3	INTS5	FALSE	11	62414320	62420774
SHANK3	SHANK3	PRSS3	FALSE	9	33750515	33799230
SHANK3	SHANK3	TUBB	FALSE	6	30677842	30683067
SHANK3	SHANK3	ISCU	FALSE	12	108956358	108963160
SHANK3	SHANK3	C9orf62	FALSE	9	138235095	138238408
SHANK3	SHANK3	PUM1	FALSE	1	31404353	31538838
SHANK3	SHANK3	MRPS12	FALSE	19	39421188	39423802
SHANK3	SHANK3	RPL5	FALSE	1	93297582	93307481
SHANK3	SHANK3	ACTG2	FALSE	2	74119441	74146992
SHANK3	SHANK3	CCDC69	FALSE	5	150560613	150603706
SHANK3	SHANK3	SH2B2	FALSE	7	101928441	101964991
SHANK3	SHANK3	NAPA	FALSE	19	47990894	48018497
SHANK3	SHANK3	ANKZF1	FALSE	2	220094479	220101391
SHANK3	SHANK3	PLEKHA5	FALSE	12	19282648	19529334
SHANK3	SHANK3	SNPH	FALSE	20	1246960	1289972
SHANK3	SHANK3	GGA3	FALSE	17	73232694	73258444
SHANK3	SHANK3	CAMK2G	FALSE	10	75572259	75634343
SHANK3	SHANK3	ASNA1	FALSE	19	12847953	12859137
SHANK3	SHANK3	TUBB8	FALSE	10	92828	120103
SHANK3	SHANK3	LY75	FALSE	2	160628362	160761260
SHANK3	SHANK3	AMER2	FALSE	13	25735822	25746426
SHANK3	SHANK3	SNRPA	FALSE	19	41256542	41271294
SHANK3	SHANK3	STAU1	FALSE	20	47729878	47804904
SHANK3	SHANK3	PDE4B	FALSE	1	66258197	66840259
SHANK3	SHANK3	GYG1	FALSE	3	148709128	148745419
SHANK3	SHANK3	ICK	FALSE	6	52866077	52926600
SHANK3	SHANK3	SRGAP1	FALSE	12	64238073	64541613
SHANK3	SHANK3	LHCGR	FALSE	2	48859428	48982880
SHANK3	SHANK3	GNAZ	FALSE	22	23412540	23467224
SHANK3	SHANK3	NSDHL	FALSE	X	151999439	152038201
SHANK3	SHANK3	SUGP2	FALSE	19	19101697	19144832
SHANK3	SHANK3	KIAA1217	FALSE	10	23983675	24836772
SHANK3	SHANK3	GTDC1	FALSE	2	144695635	145090135
SHANK3	SHANK3	ANO2	FALSE	12	5641035	6055398
SHANK3	SHANK3	ZP3	FALSE	7	76026835	76071388
SHANK3	SHANK3	RTCB	FALSE	22	32783569	32808242
SHANK3	SHANK3	EIF2B1	FALSE	12	124104953	124118313
SHANK3	SHANK3	ATP10A	FALSE	15	25922420	26110317
SHANK3	SHANK3	HNRNPL	FALSE	19	39327028	39342987
SHANK3	SHANK3	SS18L1	FALSE	20	60718822	60757540
SHANK3	SHANK3	SAFB	FALSE	19	5623046	5668489
SHANK3	SHANK3	DUT	FALSE	15	48623208	48635570
SHANK3	SHANK3	TMEM35A	FALSE	X	100333868	100351356
SHANK3	SHANK3	QDPR	FALSE	4	17461884	17513857
SHANK3	SHANK3	NCBP1	FALSE	9	100395908	100436030
SHANK3	SHANK3	KRT14	FALSE	17	39738531	39743173
SHANK3	SHANK3	ILF2	FALSE	1	153634512	153643524
SHANK3	SHANK3	ARHGAP20	FALSE	11	110447766	110583912
SHANK3	SHANK3	ACAT2	FALSE	6	160181360	160200144
SHANK3	SHANK3	MED14	FALSE	X	40507558	40595110
SHANK3	SHANK3	ELAVL3	FALSE	19	11562141	11591861
SHANK3	SHANK3	TBCB	FALSE	19	36605191	36616849
SHANK3	SHANK3	ZNF706	FALSE	8	102190106	102218421
SHANK3	SHANK3	SMARCA2	FALSE	9	2015342	2193624
SHANK3	SHANK3	KRT9	FALSE	17	39722096	39728310
SHANK3	SHANK3	HUWE1	FALSE	X	53559057	53713673
SHANK3	SHANK3	AKAP8	FALSE	19	15464196	15490609
SHANK3	SHANK3	TRA2B	FALSE	3	185633694	185655924
SHANK3	SHANK3	NEK3	FALSE	13	52706775	52733996
SHANK3	SHANK3	SNRPN	FALSE	15	25068794	25223870
SHANK3	SHANK3	PCBP2	FALSE	12	53835525	53874946
SHANK3	SHANK3	UBAP2L	FALSE	1	154192655	154243986
SHANK3	SHANK3	DDX17	FALSE	22	38879445	38903665
SHANK3	SHANK3	PPFIBP1	FALSE	12	27676364	27848497
SHANK3	SHANK3	EBF1	FALSE	5	158122928	158526769
SHANK3	SHANK3	HP1BP3	FALSE	1	21069154	21113816
SHANK3	SHANK3	PLCB1	FALSE	20	8112824	8949003
SHANK3	SHANK3	ACTC1	FALSE	15	35080297	35088340
SHANK3	SHANK3	ALS2	FALSE	2	202565277	202645912
SHANK3	SHANK3	AGK	FALSE	7	141250989	141355044
SHANK3	SHANK3	CRBN	FALSE	3	3190676	3221394
SHANK3	SHANK3	MAPK1	FALSE	22	22108789	22221970
SHANK3	SHANK3	UCKL1	FALSE	20	62571186	62587769
SHANK3	SHANK3	SFXN1	FALSE	5	174904065	174956745
SHANK3	SHANK3	INSRR	FALSE	1	156809855	156828810
SHANK3	SHANK3	CUL3	FALSE	2	225334867	225450110
SHANK3	SHANK3	RDH11	FALSE	14	68143518	68162531
SHANK3	SHANK3	SNRNP40	FALSE	1	31732417	31769662
SHANK3	SHANK3	KCNB2	FALSE	8	73449626	73850584
SHANK3	SHANK3	EPB41L1	FALSE	20	34679426	34820721
SHANK3	SHANK3	RBM17	FALSE	10	6130950	6159420
SHANK3	SHANK3	MRPS36	FALSE	5	68513587	68525954
SHANK3	SHANK3	APIP	FALSE	11	34874641	34938046
SHANK3	SHANK3	TARDBP	FALSE	1	11072414	11085796
SHANK3	SHANK3	SPTBN1	FALSE	2	54683422	54896812
SHANK3	SHANK3	THADA	FALSE	2	43393800	43823185
SHANK3	SHANK3	ERH	FALSE	14	69846848	69865344
SHANK3	SHANK3	KCNA6	FALSE	12	4918342	4960277
SHANK3	SHANK3	KRT72	FALSE	12	52979373	52995322
SHANK3	SHANK3	LCMT1	FALSE	16	25123050	25189552
SHANK3	SHANK3	SLC24A3	FALSE	20	19193290	19703581
SHANK3	SHANK3	LSM12	FALSE	17	42112003	42144987
SHANK3	SHANK3	VWA3B	FALSE	2	98703579	98929762
SHANK3	SHANK3	NUDT21	FALSE	16	56463045	56486111
SHANK3	SHANK3	NAP1L4	FALSE	11	2965667	3013607
SHANK3	SHANK3	EWSR1	FALSE	22	29663998	29696515
SHANK3	SHANK3	FAM171A1	FALSE	10	15253642	15413061
SHANK3	SHANK3	HNRNPM	FALSE	19	8509651	8553998
SHANK3	SHANK3	MPP4	FALSE	2	202509593	202563417
SHANK3	SHANK3	HSD17B12	FALSE	11	43577986	43878167
SHANK3	SHANK3	DCX	FALSE	X	110537007	110655603
SHANK3	SHANK3	EIF2S1	FALSE	14	67826714	67853233
SHANK3	SHANK3	AAK1	FALSE	2	69688532	69901481
SHANK3	SHANK3	DPYSL5	FALSE	2	27070615	27173219
SHANK3	SHANK3	ELOB	FALSE	16	2821415	2827298
SHANK3	SHANK3	XRN2	FALSE	20	21283942	21370463
